created_at,id,created_at,author,location,retweet_count,tweet,in_reply
2017-10-07 12:50:42,916646968646098944,2017-10-07 12:50:42,krizzzztop,,18,"RT @spanarlid: Amir Nabizadeh som polisanmälde Mattias Karlsson (SD) för förtal kan ha ljugit om sin ålder https://t.co/zKAKz8yTSV
#migpol…",
2017-10-07 12:46:03,916645796900110337,2017-10-07 12:46:03,rex_gossamer,,18,"RT @spanarlid: Amir Nabizadeh som polisanmälde Mattias Karlsson (SD) för förtal kan ha ljugit om sin ålder https://t.co/zKAKz8yTSV
#migpol…",
2017-10-07 12:41:41,916644700223926272,2017-10-07 12:41:41,frokensverige,Dhimmistan,18,"RT @spanarlid: Amir Nabizadeh som polisanmälde Mattias Karlsson (SD) för förtal kan ha ljugit om sin ålder https://t.co/zKAKz8yTSV
#migpol…",
2017-10-07 12:33:59,916642762816212992,2017-10-07 12:33:59,KinaHagman,,8,RT @KinnaVSIU: @nabizadehse Vi fortsätter kämpa för alla ensamkommande unga som varit här länge o utsätts för systematiska rättsövergrepp #…,
2017-10-07 12:27:01,916641007613116416,2017-10-07 12:27:01,KinaHagman,,1,RT @KinnaVSIU: @GreiderDD Helt sant som rörelsen #vistårinteut som avslöjat systematiska rättsövergrepp på ensamkommande i asylprocess.,
2017-10-07 12:25:22,916640592054059008,2017-10-07 12:25:22,KinaHagman,,8,"RT @KinnaVSIU: @Migrationsverk @stoppautvisning @r_daniel_j @Migrationsverk ni kommer inte besvara vår rapport från #vistårinteut, ni komme…",
2017-10-07 12:13:14,916637538751860736,2017-10-07 12:13:14,KinaHagman,,21,"RT @Fasterkajsa: Sverige deporterar på tisdag, samtidigt kmr Amnestys rapport om att vi bryter mot intern rätt. #vistårinteut https://t.co/…",
2017-10-07 12:07:20,916636056614789122,2017-10-07 12:07:20,LindemannUlrika,,33,"RT @spanarlid: ""Men inte får man visdomständer i förtid för att man haft det svårt? "" https://t.co/AqiJIFXor2 via @katjanouch 
#svpol #vist…",
2017-10-07 11:33:39,916627578655510528,2017-10-07 11:33:39,KarinPersson9,,0,Sluta gömma dig bakom tomma ord Helene Fritzon! @socialdemokrat    #låtdeungastanna #vistårinteut https://t.co/ougeL8cxLB,
2017-10-07 11:26:24,916625755496468480,2017-10-07 11:26:24,Kjell_999,,33,"RT @spanarlid: ""Men inte får man visdomständer i förtid för att man haft det svårt? "" https://t.co/AqiJIFXor2 via @katjanouch 
#svpol #vist…",
2017-10-07 11:25:14,916625462415249409,2017-10-07 11:25:14,Provokatr1,,33,"RT @spanarlid: ""Men inte får man visdomständer i förtid för att man haft det svårt? "" https://t.co/AqiJIFXor2 via @katjanouch 
#svpol #vist…",
2017-10-07 11:15:37,916623039650988032,2017-10-07 11:15:37,Nebosa,,18,"RT @spanarlid: Amir Nabizadeh som polisanmälde Mattias Karlsson (SD) för förtal kan ha ljugit om sin ålder https://t.co/zKAKz8yTSV
#migpol…",
2017-10-07 11:14:53,916622854594146305,2017-10-07 11:14:53,tinjohson,Göteborg,24,"RT @vistarinteut: till de som just nu sitter på förvaren. En period av psykisk tortyr, det vet vi från tidigare tillfällen. https://t.co/RA…",
2017-10-07 11:13:52,916622600490635264,2017-10-07 11:13:52,frokensverige,Dhimmistan,33,"RT @spanarlid: ""Men inte får man visdomständer i förtid för att man haft det svårt? "" https://t.co/AqiJIFXor2 via @katjanouch 
#svpol #vist…",
2017-10-07 11:11:47,916622073836978176,2017-10-07 11:11:47,magnus_maldini,"Copenhagen, Denmark",18,"RT @spanarlid: Amir Nabizadeh som polisanmälde Mattias Karlsson (SD) för förtal kan ha ljugit om sin ålder https://t.co/zKAKz8yTSV
#migpol…",
2017-10-07 11:01:40,916619531635843072,2017-10-07 11:01:40,Ragnhild63,,1,RT @berge_stina: @LennartWiding @Ragnhild63 Ja. Det är just det det är. #låtdeungastanna #låtflyktenvaraöver  #vistårinteut låt livet börja,
2017-10-07 10:49:51,916616553969389569,2017-10-07 10:49:51,FrankenTan,a state of some confusion,8,"RT @berge_stina: 4. Sverige fosterlaand🎸⚙️⚒⛓💔#sårullarmigrationsverket #låtdeungastanna#låtflyktenvaraöver#vistårinteut. Samtidigt, i en an…",
2017-10-07 10:49:47,916616539050299392,2017-10-07 10:49:47,LindaLWahlin,,23,RT @BriHed11: Har du gjort din läxa @shekarabi ? Läs vår rapport #vistårinteut och granska rättsrötan på Migrationsverket. #låtdeungastanna…,
2017-10-07 10:28:45,916611245482094592,2017-10-07 10:28:45,TEXOTX,"Stockholm, Sweden",33,"RT @spanarlid: ""Men inte får man visdomständer i förtid för att man haft det svårt? "" https://t.co/AqiJIFXor2 via @katjanouch 
#svpol #vist…",
2017-10-07 10:10:14,916606585492901888,2017-10-07 10:10:14,MatildaRyden3,,24,"RT @vistarinteut: till de som just nu sitter på förvaren. En period av psykisk tortyr, det vet vi från tidigare tillfällen. https://t.co/RA…",
2017-10-07 09:59:40,916603925838606336,2017-10-07 09:59:40,janonway,Stockholm and Oklahama City,18,"RT @spanarlid: Amir Nabizadeh som polisanmälde Mattias Karlsson (SD) för förtal kan ha ljugit om sin ålder https://t.co/zKAKz8yTSV
#migpol…",
2017-10-07 09:59:28,916603875913797635,2017-10-07 09:59:28,JimmyKarlberg,,18,"RT @spanarlid: Amir Nabizadeh som polisanmälde Mattias Karlsson (SD) för förtal kan ha ljugit om sin ålder https://t.co/zKAKz8yTSV
#migpol…",
2017-10-07 09:56:26,916603112965787648,2017-10-07 09:56:26,nica1969,,10,"RT @MadeleineMaddis: Läs @Tina_Molndal Tack för din skrämmande text om hur @SwedishPM låter detta ske.
#låtdeungastanna #vistårinteut 
http…",
2017-10-07 09:55:37,916602908522827776,2017-10-07 09:55:37,Tuxmania,,18,"RT @spanarlid: Amir Nabizadeh som polisanmälde Mattias Karlsson (SD) för förtal kan ha ljugit om sin ålder https://t.co/zKAKz8yTSV
#migpol…",
2017-10-07 09:55:27,916602865581477888,2017-10-07 09:55:27,karlstolt1,,18,"RT @spanarlid: Amir Nabizadeh som polisanmälde Mattias Karlsson (SD) för förtal kan ha ljugit om sin ålder https://t.co/zKAKz8yTSV
#migpol…",
2017-10-07 09:50:38,916601654182666240,2017-10-07 09:50:38,Sinnpaj,Sverige,18,"RT @spanarlid: Amir Nabizadeh som polisanmälde Mattias Karlsson (SD) för förtal kan ha ljugit om sin ålder https://t.co/zKAKz8yTSV
#migpol…",
2017-10-07 09:48:49,916601195145453568,2017-10-07 09:48:49,spanarlid,Sundsvall,18,Amir Nabizadeh som polisanmälde Mattias Karlsson (SD) för förtal kan ha ljugit om sin ålder https://t.co/zKAKz8yTSV… https://t.co/2rGXo260XC,
2017-10-07 09:48:07,916601019550896128,2017-10-07 09:48:07,BriHed11,Åre kommun,0,"@berge_stina @vistarinteut @Elisiv @Migrationsverk Och vi hittar fel hela, hela tiden. 120 exempel på fel i… https://t.co/JDfRBMzcoy",916418745303752704
2017-10-07 09:34:48,916597669094621184,2017-10-07 09:34:48,BriHed11,Åre kommun,8,"RT @berge_stina: 4. Sverige fosterlaand🎸⚙️⚒⛓💔#sårullarmigrationsverket #låtdeungastanna#låtflyktenvaraöver#vistårinteut. Samtidigt, i en an…",
2017-10-07 09:07:22,916590765840785408,2017-10-07 09:07:22,MarieRosn1,,8,"RT @berge_stina: 4. Sverige fosterlaand🎸⚙️⚒⛓💔#sårullarmigrationsverket #låtdeungastanna#låtflyktenvaraöver#vistårinteut. Samtidigt, i en an…",
2017-10-07 08:53:31,916587280646668288,2017-10-07 08:53:31,Nebosa,,2,"RT @spanarlid: @benny_guldfot @hensupan @nabizadehse Någon gång skall ju vara den första
#miljardbedrägerier #vistårinteut #baaarn https://…",
2017-10-07 08:45:03,916585147587268610,2017-10-07 08:45:03,benny_guldfot,Sverige,2,"RT @spanarlid: @benny_guldfot @hensupan @nabizadehse Någon gång skall ju vara den första
#miljardbedrägerier #vistårinteut #baaarn https://…",
2017-10-07 08:42:36,916584532941459456,2017-10-07 08:42:36,spanarlid,Sundsvall,2,"@benny_guldfot @hensupan @nabizadehse Någon gång skall ju vara den första
#miljardbedrägerier #vistårinteut #baaarn https://t.co/m5gGMu5nnI",916584031537508352
2017-10-07 08:31:53,916581834573656065,2017-10-07 08:31:53,MadeleineMaddis,,1,"Chatta med Margot Wallström på TV4 FB-sida.
#låtdeungastanna #vistårinteut",
2017-10-07 08:26:48,916580555239673859,2017-10-07 08:26:48,stromkvi,"Stockholm, Sverige",10,"RT @MadeleineMaddis: Läs @Tina_Molndal Tack för din skrämmande text om hur @SwedishPM låter detta ske.
#låtdeungastanna #vistårinteut 
http…",
2017-10-07 08:17:27,916578202511925248,2017-10-07 08:17:27,utesto1108,,7,"RT @MadeleineMaddis: Så här hanterar @socialdemokrat de redan utsatta ensamma barnen Läs! 
#låtdeungastanna #vistårinteut 
https://t.co/RsO…",
2017-10-07 08:06:42,916575496179240960,2017-10-07 08:06:42,teamflamman,,23,RT @BriHed11: Har du gjort din läxa @shekarabi ? Läs vår rapport #vistårinteut och granska rättsrötan på Migrationsverket. #låtdeungastanna…,
2017-10-07 07:45:10,916570078254116864,2017-10-07 07:45:10,Ragnhild63,,15,RT @EllieBru1: Behåll era solidariska väljare @socialdemokrat och strunta i de osolidariska! #låtdeungastanna #vistårinteut,
2017-10-07 07:44:31,916569913246081024,2017-10-07 07:44:31,utesto1108,,29,"RT @MadeleineMaddis: Läs om Sveriges asylpolitik i New York Times @johanssonmorgan 
#låtdeungastanna #vistårinteut 
https://t.co/yNzoqHeHip",
2017-10-07 07:43:13,916569589500317696,2017-10-07 07:43:13,Ragnhild63,,23,RT @BriHed11: Har du gjort din läxa @shekarabi ? Läs vår rapport #vistårinteut och granska rättsrötan på Migrationsverket. #låtdeungastanna…,
2017-10-07 06:51:57,916556685434552320,2017-10-07 06:51:57,barbro_9,Sweden,29,"RT @MadeleineMaddis: Läs om Sveriges asylpolitik i New York Times @johanssonmorgan 
#låtdeungastanna #vistårinteut 
https://t.co/yNzoqHeHip",
2017-10-07 06:41:05,916553953688588288,2017-10-07 06:41:05,MarieRosn1,,3,"RT @MadeleineMaddis: Äntligen börjar de riktiga lögnarna avslöjas @socialdemokrat 
#låtdeungastanna #vistårinteut https://t.co/NLZnAZ7LN3",
2017-10-07 04:10:00,916515928501780480,2017-10-07 04:10:00,karwik02,,8,"RT @berge_stina: 4. Sverige fosterlaand🎸⚙️⚒⛓💔#sårullarmigrationsverket #låtdeungastanna#låtflyktenvaraöver#vistårinteut. Samtidigt, i en an…",
2017-10-07 02:45:51,916494752094310400,2017-10-07 02:45:51,Dodgeman2ever,"Stockholm,  SVERIGE DEMOKRAT",67,"RT @spanarlid: ""Ensamkommande satte eld på boendet då de fick nej på sina krav” https://t.co/AqiJIFXor2 via @katjanouch 
#baaarn #vistårint…",
2017-10-07 00:49:41,916465519523483650,2017-10-07 00:49:41,ulle63,Sverige,24,"RT @vistarinteut: till de som just nu sitter på förvaren. En period av psykisk tortyr, det vet vi från tidigare tillfällen. https://t.co/RA…",
2017-10-06 23:47:06,916449771363201024,2017-10-06 23:47:06,litenlort,,29,"RT @MadeleineMaddis: Läs om Sveriges asylpolitik i New York Times @johanssonmorgan 
#låtdeungastanna #vistårinteut 
https://t.co/yNzoqHeHip",
2017-10-06 23:28:31,916445094814904321,2017-10-06 23:28:31,GrunewaldAnita,,24,"RT @vistarinteut: till de som just nu sitter på förvaren. En period av psykisk tortyr, det vet vi från tidigare tillfällen. https://t.co/RA…",
2017-10-06 23:13:45,916441375838699521,2017-10-06 23:13:45,TankesmedjanX7,Sverige,3,RT @spanarlid: Århundradets svek  https://t.co/1Y1nBC4QLo  via @MeritWager #vistårinteut #låtdeungastanna #amenstinu #jagärhär #miljardbedr…,
2017-10-06 22:56:06,916436936079937536,2017-10-06 22:56:06,barbro_9,Sweden,23,RT @BriHed11: Har du gjort din läxa @shekarabi ? Läs vår rapport #vistårinteut och granska rättsrötan på Migrationsverket. #låtdeungastanna…,
2017-10-06 22:21:52,916428321319211009,2017-10-06 22:21:52,VickyEhrencrona,Svanskog,40,"RT @kalle_anon: Se in i Jawads ögon och säg ""Vi skickar dig till Afghanistan, till tortyr, eller död, men det är svensk lag"" https://t.co/7…",
2017-10-06 22:21:12,916428152452370433,2017-10-06 22:21:12,JohanssoBritt,,29,"RT @MadeleineMaddis: Läs om Sveriges asylpolitik i New York Times @johanssonmorgan 
#låtdeungastanna #vistårinteut 
https://t.co/yNzoqHeHip",
2017-10-06 22:19:04,916427613291282434,2017-10-06 22:19:04,JohanssoBritt,,24,"RT @vistarinteut: till de som just nu sitter på förvaren. En period av psykisk tortyr, det vet vi från tidigare tillfällen. https://t.co/RA…",
2017-10-06 22:18:07,916427376480997377,2017-10-06 22:18:07,nad451,"Borlänge, Sverige",24,"RT @vistarinteut: till de som just nu sitter på förvaren. En period av psykisk tortyr, det vet vi från tidigare tillfällen. https://t.co/RA…",
2017-10-06 22:17:47,916427290766168064,2017-10-06 22:17:47,JohanssoBritt,,23,RT @BriHed11: Har du gjort din läxa @shekarabi ? Läs vår rapport #vistårinteut och granska rättsrötan på Migrationsverket. #låtdeungastanna…,
2017-10-06 22:11:34,916425725758115840,2017-10-06 22:11:34,MadeleineMaddis,,3,"RT @MadeleineMaddis: Äntligen börjar de riktiga lögnarna avslöjas @socialdemokrat 
#låtdeungastanna #vistårinteut https://t.co/NLZnAZ7LN3",
2017-10-06 22:10:49,916425539774230528,2017-10-06 22:10:49,MadeleineMaddis,,1,"RT @EliAhl: Instämmer, ett beslut som gått över anständighetens gräns, illa förut men nu.. https://t.co/WfmG6qsMVt https://t.co/UpG5wh3ks7",
2017-10-06 22:10:21,916425422505762816,2017-10-06 22:10:21,MadeleineMaddis,,3,"Äntligen börjar de riktiga lögnarna avslöjas @socialdemokrat 
#låtdeungastanna #vistårinteut https://t.co/NLZnAZ7LN3",
2017-10-06 22:06:34,916424471216574465,2017-10-06 22:06:34,EliAhl,Stockholm,1,"Instämmer, ett beslut som gått över anständighetens gräns, illa förut men nu.. https://t.co/WfmG6qsMVt https://t.co/UpG5wh3ks7",
2017-10-06 22:01:00,916423070197395457,2017-10-06 22:01:00,UlrikaWakeus,,21,"RT @Fasterkajsa: Sverige deporterar på tisdag, samtidigt kmr Amnestys rapport om att vi bryter mot intern rätt. #vistårinteut https://t.co/…",
2017-10-06 21:58:32,916422446093348871,2017-10-06 21:58:32,KKvisler,"Örbyhus, Sweden",29,"RT @MadeleineMaddis: Läs om Sveriges asylpolitik i New York Times @johanssonmorgan 
#låtdeungastanna #vistårinteut 
https://t.co/yNzoqHeHip",
2017-10-06 21:53:27,916421169078849536,2017-10-06 21:53:27,KKvisler,"Örbyhus, Sweden",23,RT @BriHed11: Har du gjort din läxa @shekarabi ? Läs vår rapport #vistårinteut och granska rättsrötan på Migrationsverket. #låtdeungastanna…,
2017-10-06 21:43:28,916418656959107073,2017-10-06 21:43:28,HallanderEva,,23,RT @BriHed11: Har du gjort din läxa @shekarabi ? Läs vår rapport #vistårinteut och granska rättsrötan på Migrationsverket. #låtdeungastanna…,
2017-10-06 21:28:46,916414955792060416,2017-10-06 21:28:46,izdrottning,,33,"RT @spanarlid: ""Men inte får man visdomständer i förtid för att man haft det svårt? "" https://t.co/AqiJIFXor2 via @katjanouch 
#svpol #vist…",
2017-10-06 21:24:00,916413755361198082,2017-10-06 21:24:00,IngerStenlund,Södra Lappland,23,RT @BriHed11: Har du gjort din läxa @shekarabi ? Läs vår rapport #vistårinteut och granska rättsrötan på Migrationsverket. #låtdeungastanna…,
2017-10-06 21:10:33,916410371740758022,2017-10-06 21:10:33,teamflamman,,29,"RT @MadeleineMaddis: Läs om Sveriges asylpolitik i New York Times @johanssonmorgan 
#låtdeungastanna #vistårinteut 
https://t.co/yNzoqHeHip",
2017-10-06 21:04:25,916408827293130752,2017-10-06 21:04:25,Kicksamass,"Dingle, Sverige",12,RT @Ragnhild63: exakt @SwedishPM @vistårinteut mer https://t.co/eGrdrXgbGe,
2017-10-06 20:59:12,916407515969179648,2017-10-06 20:59:12,TittiSchnbeck,"Stockholm, Sverige",12,RT @Ragnhild63: exakt @SwedishPM @vistårinteut mer https://t.co/eGrdrXgbGe,
2017-10-06 20:57:10,916407002934411264,2017-10-06 20:57:10,SaraIhlman,,29,"RT @MadeleineMaddis: Läs om Sveriges asylpolitik i New York Times @johanssonmorgan 
#låtdeungastanna #vistårinteut 
https://t.co/yNzoqHeHip",
2017-10-06 20:54:18,916406284584448005,2017-10-06 20:54:18,MadeleineMaddis,,1,"RT @MadeleineMaddis: Kan ni inte lära er och ändra politik och lagar @socialdemokrat 
#låtdeungastanna #vistårinteut https://t.co/g0jKdXqWBU",
2017-10-06 20:52:38,916405862431907840,2017-10-06 20:52:38,KristinaEriks10,,23,RT @BriHed11: Har du gjort din läxa @shekarabi ? Läs vår rapport #vistårinteut och granska rättsrötan på Migrationsverket. #låtdeungastanna…,
2017-10-06 20:51:53,916405673142956037,2017-10-06 20:51:53,MadeleineMaddis,,0,"Att ni låter detta fortgå @socialdemokrat är skandal.
#låtdeungastanna #vistårinteut https://t.co/g0jKdXqWBU",
2017-10-06 20:51:01,916405457077620737,2017-10-06 20:51:01,MRuneson,,23,RT @BriHed11: Har du gjort din läxa @shekarabi ? Läs vår rapport #vistårinteut och granska rättsrötan på Migrationsverket. #låtdeungastanna…,
2017-10-06 20:47:57,916404683417313280,2017-10-06 20:47:57,MadeleineMaddis,,1,"Kan ni inte lära er och ändra politik och lagar @socialdemokrat 
#låtdeungastanna #vistårinteut https://t.co/g0jKdXqWBU",
2017-10-06 20:44:53,916403911661117440,2017-10-06 20:44:53,MadeleineMaddis,,0,"@socialdemokrat är detta rätt i välfärdssverige! Ändra politik och ändra lagarna igen
#låtdeungastanna #vistårinteut https://t.co/4tnxdvZ56g",
2017-10-06 20:34:59,916401420286361601,2017-10-06 20:34:59,KristinaEriks10,,29,"RT @MadeleineMaddis: Läs om Sveriges asylpolitik i New York Times @johanssonmorgan 
#låtdeungastanna #vistårinteut 
https://t.co/yNzoqHeHip",
2017-10-06 20:07:42,916394556136083456,2017-10-06 20:07:42,MarieRosn1,,29,"RT @MadeleineMaddis: Läs om Sveriges asylpolitik i New York Times @johanssonmorgan 
#låtdeungastanna #vistårinteut 
https://t.co/yNzoqHeHip",
2017-10-06 20:04:40,916393792005197824,2017-10-06 20:04:40,MRuneson,,10,"RT @MadeleineMaddis: Läs @Tina_Molndal Tack för din skrämmande text om hur @SwedishPM låter detta ske.
#låtdeungastanna #vistårinteut 
http…",
2017-10-06 19:55:15,916391421409710080,2017-10-06 19:55:15,MRuneson,,29,"RT @MadeleineMaddis: Läs om Sveriges asylpolitik i New York Times @johanssonmorgan 
#låtdeungastanna #vistårinteut 
https://t.co/yNzoqHeHip",
2017-10-06 19:52:26,916390712048046085,2017-10-06 19:52:26,Sarahgbg,Göteborg ,67,"RT @spanarlid: ""Ensamkommande satte eld på boendet då de fick nej på sina krav” https://t.co/AqiJIFXor2 via @katjanouch 
#baaarn #vistårint…",
2017-10-06 19:50:38,916390262452211713,2017-10-06 19:50:38,ambrowoll,,29,"RT @MadeleineMaddis: Läs om Sveriges asylpolitik i New York Times @johanssonmorgan 
#låtdeungastanna #vistårinteut 
https://t.co/yNzoqHeHip",
2017-10-06 19:44:58,916388835860320257,2017-10-06 19:44:58,kviddedritt,,67,"RT @spanarlid: ""Ensamkommande satte eld på boendet då de fick nej på sina krav” https://t.co/AqiJIFXor2 via @katjanouch 
#baaarn #vistårint…",
2017-10-06 19:40:03,916387595436904454,2017-10-06 19:40:03,MadeleineMaddis,,29,"Läs om Sveriges asylpolitik i New York Times @johanssonmorgan 
#låtdeungastanna #vistårinteut 
https://t.co/yNzoqHeHip",
2017-10-06 19:36:36,916386728633610241,2017-10-06 19:36:36,tinjohson,Göteborg,9,RT @MadeleineMaddis: Tack @ssu_sverige Hoppas ni kan få den äldre majoriteten på er sida! @socialdemokrat #låtdeungastanna #vistårinteut ht…,
2017-10-06 19:36:15,916386639324352513,2017-10-06 19:36:15,tinjohson,Göteborg,6,RT @BriHed11: @Hamnviken @socialdemokrat @SwedishPM En @socialdemokrat som inte vågar möta sina väljare ! Tror @SwedishPM att det går över…,
2017-10-06 19:33:49,916386029258575873,2017-10-06 19:33:49,MadeleineMaddis,,1,"RT @MadeleineMaddis: @socialdemokrat stoppa vansinnet nu!
#låtdeungastanna #vistårinteut https://t.co/4q1bGofaGB",
2017-10-06 19:32:12,916385621488304128,2017-10-06 19:32:12,tinjohson,Göteborg,18,RT @gessbo: Det borde vara möjligt igen! #vistårinteut https://t.co/J1oqHiPc3Z,
2017-10-06 19:31:59,916385569067986944,2017-10-06 19:31:59,tinjohson,Göteborg,24,RT @piakjellsson: Jag trodde jag var svag och att det var fel på mig. Men jag är stark. Det är inte mig det är fel på. Det är flyktingpolit…,
2017-10-06 19:31:46,916385512411271168,2017-10-06 19:31:46,tinjohson,Göteborg,21,"RT @Fasterkajsa: Sverige deporterar på tisdag, samtidigt kmr Amnestys rapport om att vi bryter mot intern rätt. #vistårinteut https://t.co/…",
2017-10-06 19:31:08,916385351719104512,2017-10-06 19:31:08,MadeleineMaddis,,1,"@socialdemokrat stoppa vansinnet nu!
#låtdeungastanna #vistårinteut https://t.co/4q1bGofaGB",
2017-10-06 19:28:42,916384742748106752,2017-10-06 19:28:42,MadeleineMaddis,,1,"Tidningar i USA skriver om skandalösa deportationer @socialdemokrat #låtdeungastanna #vistårinteut 
https://t.co/yNzoqHeHip",
2017-10-06 19:15:12,916381344401326081,2017-10-06 19:15:12,karwik02,,24,"RT @vistarinteut: till de som just nu sitter på förvaren. En period av psykisk tortyr, det vet vi från tidigare tillfällen. https://t.co/RA…",
2017-10-06 19:12:06,916380562797023232,2017-10-06 19:12:06,BorenNon,EU-ZON 13.,11,"RT @spanarlid: ...”barnen” sitter och pratar med sin fru och sina barn via Skype https://t.co/AqiJIFFN2s
#svpol #migpol #vistårinteut #Ungi…",
2017-10-06 19:07:43,916379458231291904,2017-10-06 19:07:43,StargazerLH,Denmark,33,"RT @spanarlid: ""Men inte får man visdomständer i förtid för att man haft det svårt? "" https://t.co/AqiJIFXor2 via @katjanouch 
#svpol #vist…",
2017-10-06 19:07:37,916379435951063041,2017-10-06 19:07:37,MadeleineMaddis,,7,"RT @MadeleineMaddis: Så här hanterar @socialdemokrat de redan utsatta ensamma barnen Läs! 
#låtdeungastanna #vistårinteut 
https://t.co/RsO…",
2017-10-06 19:05:39,916378939135840256,2017-10-06 19:05:39,karwik02,,40,"RT @kalle_anon: Se in i Jawads ögon och säg ""Vi skickar dig till Afghanistan, till tortyr, eller död, men det är svensk lag"" https://t.co/7…",
2017-10-06 19:05:31,916378905262649345,2017-10-06 19:05:31,barbro_9,Sweden,12,RT @Ragnhild63: exakt @SwedishPM @vistårinteut mer https://t.co/eGrdrXgbGe,
2017-10-06 18:59:16,916377333233340417,2017-10-06 18:59:16,barbro_9,Sweden,10,"RT @MadeleineMaddis: Läs @Tina_Molndal Tack för din skrämmande text om hur @SwedishPM låter detta ske.
#låtdeungastanna #vistårinteut 
http…",
2017-10-06 18:54:40,916376174166773760,2017-10-06 18:54:40,BriHed11,Åre kommun,25,RT @KinnaVSIU: @anderslindberg @vistarinteut Alla som fortfarande tror att vi har en rättssäker asylprocess för ensamkommande unga där asyl…,
2017-10-06 18:52:36,916375658116341761,2017-10-06 18:52:36,KristinaZanotti,,24,"RT @vistarinteut: till de som just nu sitter på förvaren. En period av psykisk tortyr, det vet vi från tidigare tillfällen. https://t.co/RA…",
2017-10-06 18:52:19,916375584711806976,2017-10-06 18:52:19,BriHed11,Åre kommun,7,"RT @MadeleineMaddis: Så här hanterar @socialdemokrat de redan utsatta ensamma barnen Läs! 
#låtdeungastanna #vistårinteut 
https://t.co/RsO…",
2017-10-06 18:51:27,916375365450436608,2017-10-06 18:51:27,BriHed11,Åre kommun,21,"RT @Fasterkajsa: Sverige deporterar på tisdag, samtidigt kmr Amnestys rapport om att vi bryter mot intern rätt. #vistårinteut https://t.co/…",
2017-10-06 18:50:07,916375032997302277,2017-10-06 18:50:07,BriHed11,Åre kommun,12,RT @Ragnhild63: exakt @SwedishPM @vistårinteut mer https://t.co/eGrdrXgbGe,
2017-10-06 18:47:46,916374440912609286,2017-10-06 18:47:46,barbro_9,Sweden,21,"RT @Fasterkajsa: Sverige deporterar på tisdag, samtidigt kmr Amnestys rapport om att vi bryter mot intern rätt. #vistårinteut https://t.co/…",
2017-10-06 18:47:24,916374349241823232,2017-10-06 18:47:24,BriHed11,Åre kommun,3,"RT @EvaHillen: @Lassevacklen Två saker jag aldrig skulle klara: 
1. Jobba på Mig.verket (pga avslag) 
2. Bli god man för ensamkommande (se…",
2017-10-06 18:46:08,916374029094801408,2017-10-06 18:46:08,lensah57,,12,RT @Ragnhild63: exakt @SwedishPM @vistårinteut mer https://t.co/eGrdrXgbGe,
2017-10-06 18:40:46,916372678096969728,2017-10-06 18:40:46,magnus_vinqvist,Västerlanda,24,"RT @vistarinteut: till de som just nu sitter på förvaren. En period av psykisk tortyr, det vet vi från tidigare tillfällen. https://t.co/RA…",
2017-10-06 18:32:04,916370489303621632,2017-10-06 18:32:04,BriHed11,Åre kommun,10,"RT @MadeleineMaddis: Läs @Tina_Molndal Tack för din skrämmande text om hur @SwedishPM låter detta ske.
#låtdeungastanna #vistårinteut 
http…",
2017-10-06 18:31:55,916370449101189121,2017-10-06 18:31:55,barbro_9,Sweden,24,"RT @vistarinteut: till de som just nu sitter på förvaren. En period av psykisk tortyr, det vet vi från tidigare tillfällen. https://t.co/RA…",
2017-10-06 18:29:34,916369858895470598,2017-10-06 18:29:34,BriHed11,Åre kommun,24,"RT @vistarinteut: till de som just nu sitter på förvaren. En period av psykisk tortyr, det vet vi från tidigare tillfällen. https://t.co/RA…",
2017-10-06 18:27:28,916369329893068800,2017-10-06 18:27:28,Hamnviken,"Kramfors, Sweden",25,RT @KinnaVSIU: @anderslindberg @vistarinteut Alla som fortfarande tror att vi har en rättssäker asylprocess för ensamkommande unga där asyl…,
2017-10-06 18:24:07,916368489174183936,2017-10-06 18:24:07,utesto1108,,12,RT @Ragnhild63: exakt @SwedishPM @vistårinteut mer https://t.co/eGrdrXgbGe,
2017-10-06 18:18:43,916367129867440129,2017-10-06 18:18:43,utesto1108,,24,"RT @vistarinteut: till de som just nu sitter på förvaren. En period av psykisk tortyr, det vet vi från tidigare tillfällen. https://t.co/RA…",
2017-10-06 18:18:28,916367067586224129,2017-10-06 18:18:28,utesto1108,,21,"RT @Fasterkajsa: Sverige deporterar på tisdag, samtidigt kmr Amnestys rapport om att vi bryter mot intern rätt. #vistårinteut https://t.co/…",
2017-10-06 18:17:54,916366924090695680,2017-10-06 18:17:54,KaroColli,"Mostly Göteborg, Sweden",21,"RT @Fasterkajsa: Sverige deporterar på tisdag, samtidigt kmr Amnestys rapport om att vi bryter mot intern rätt. #vistårinteut https://t.co/…",
2017-10-06 18:15:28,916366310690443264,2017-10-06 18:15:28,EnStina,,10,"RT @MadeleineMaddis: Läs @Tina_Molndal Tack för din skrämmande text om hur @SwedishPM låter detta ske.
#låtdeungastanna #vistårinteut 
http…",
2017-10-06 18:13:12,916365740202184704,2017-10-06 18:13:12,EnStina,,8,"RT @berge_stina: 4. Sverige fosterlaand🎸⚙️⚒⛓💔#sårullarmigrationsverket #låtdeungastanna#låtflyktenvaraöver#vistårinteut. Samtidigt, i en an…",
2017-10-06 18:10:47,916365134406316032,2017-10-06 18:10:47,berge_stina,Hoceanien,24,"RT @vistarinteut: till de som just nu sitter på förvaren. En period av psykisk tortyr, det vet vi från tidigare tillfällen. https://t.co/RA…",
