id_str,source,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
920212737220780032,SwatiSaxena1231,"#MeToo: Women Speak Out About Sexual Abuse, Together. My article @thewire_in https://t.co/OrFbl0aY5T",Tue Oct 17 08:59:47 +0000 2017,17/10/2017 09:59:47,,en,,,3300391525,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/908217140016160768/L0wq5PhR_normal.jpg,2508,293,"New Delhi, India",http://twitter.com/SwatiSaxena1231/statuses/920212737220780032,"{""hashtags"":[{""text"":""MeToo"",""indices"":[0,6]}],""symbols"":[],""user_mentions"":[{""screen_name"":""thewire_in"",""name"":""The Wire"",""id"":3150940290,""id_str"":""3150940290"",""indices"":[65,76]}],""urls"":[{""url"":""https://t.co/OrFbl0aY5T"",""expanded_url"":""https://thewire.in/188149/me-too-sexual-abuse-women/"",""display_url"":""thewire.in/188149/me-too-…"",""indices"":[77,100]}]}"
920212736533024769,faderica,"RT @suviauvi: Ihana @naistenlinja auttaa, jos #MeToo ahdistaa. Älä jää yksin tai häpeä. https://t.co/7BMfl7DtFq",Tue Oct 17 08:59:47 +0000 2017,17/10/2017 09:59:47,,fi,,,62113184,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/914847593930350594/TrKpSi-m_normal.jpg,471,273,Helsinki,http://twitter.com/faderica/statuses/920212736533024769,"{""hashtags"":[{""text"":""MeToo"",""indices"":[46,52]}],""symbols"":[],""user_mentions"":[{""screen_name"":""suviauvi"",""name"":""Suvi Auvinen"",""id"":2480197501,""id_str"":""2480197501"",""indices"":[3,12]},{""screen_name"":""naistenlinja"",""name"":""Naisten Linja"",""id"":2748457615,""id_str"":""2748457615"",""indices"":[20,33]}],""urls"":[],""media"":[{""id"":919992241149620200,""id_str"":""919992241149620229"",""indices"":[88,111],""media_url"":""http://pbs.twimg.com/media/DMR4EanWsAUjxjx.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DMR4EanWsAUjxjx.jpg"",""url"":""https://t.co/7BMfl7DtFq"",""display_url"":""pic.twitter.com/7BMfl7DtFq"",""expanded_url"":""https://twitter.com/suviauvi/status/919992248623910915/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":680,""h"":669,""resize"":""fit""},""large"":{""w"":750,""h"":738,""resize"":""fit""},""medium"":{""w"":750,""h"":738,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""}},""source_status_id"":919992248623910900,""source_status_id_str"":""919992248623910915"",""source_user_id"":2480197501,""source_user_id_str"":""2480197501""}]}"
920212734431637504,SPNBrotherhood,"RT @JensenAckles: For my wife, for my daughters, for all women...I stand with all of you.  This has gotta change.  #metoo #nomore",Tue Oct 17 08:59:47 +0000 2017,17/10/2017 09:59:47,,en,,,161801811,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/867460306183880704/H8pVOG7N_normal.jpg,2883,2685,Europe ,http://twitter.com/SPNBrotherhood/statuses/920212734431637504,"{""hashtags"":[{""text"":""metoo"",""indices"":[115,121]},{""text"":""nomore"",""indices"":[122,129]}],""symbols"":[],""user_mentions"":[{""screen_name"":""JensenAckles"",""name"":""Jensen Ackles"",""id"":2743113943,""id_str"":""2743113943"",""indices"":[3,16]}],""urls"":[]}"
920212733840314368,wenchyfoozy_moo,"I'll never be able to comprehend it but the jokes on you cos you ruined your own life, rather than mine 🖕🏼 #MeToo",Tue Oct 17 08:59:47 +0000 2017,17/10/2017 09:59:47,,en,,,463862707,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/905768046043725826/4WIwGvn8_normal.jpg,562,279,"Sheffield, England",http://twitter.com/wenchyfoozy_moo/statuses/920212733840314368,"{""hashtags"":[{""text"":""MeToo"",""indices"":[107,113]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
920212733496381441,marlouscrisis,"Dat je overweegt iets te posten met  #METOO, en het maar niet doet uit angst voor de nare reacties. 😥",Tue Oct 17 08:59:47 +0000 2017,17/10/2017 09:59:47,,en,,,17647651,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1054279014/CIMG0100_normal.JPG,840,593,"ÜT: 52.182745,5.257203",http://twitter.com/marlouscrisis/statuses/920212733496381441,"{""hashtags"":[{""text"":""METOO"",""indices"":[37,43]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
920212731516604416,Tripolaridadd,RT @BuzzFeedEspana: Mujeres de todo el mundo están compartiendo las agresiones y el acoso que sufren con #YoTambién y #MeToo: https://t.co/upZPBCCwzq https://t.co/2Cg1zq1FXD,Tue Oct 17 08:59:46 +0000 2017,17/10/2017 09:59:46,,es,,,3026498074,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/882638388603604993/f3K1jYLN_normal.jpg,1865,237,i told you this was melodrama♀,http://twitter.com/Tripolaridadd/statuses/920212731516604416,"{""hashtags"":[{""text"":""YoTambién"",""indices"":[105,115]},{""text"":""MeToo"",""indices"":[118,124]}],""symbols"":[],""user_mentions"":[{""screen_name"":""BuzzFeedEspana"",""name"":""BuzzFeed España"",""id"":3260160764,""id_str"":""3260160764"",""indices"":[3,18]}],""urls"":[]}"
920212730665201665,DrBenningtons,@thecadencelux #metoo,Tue Oct 17 08:59:46 +0000 2017,17/10/2017 09:59:46,,en,278190996,thecadencelux,998394504,920088767767162880,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/2981037618/94c485507c7b9aed6f98a4c04954a602_normal.jpeg,38,162,Grand Rapids MI,http://twitter.com/DrBenningtons/statuses/920212730665201665,"{""hashtags"":[{""text"":""metoo"",""indices"":[15,21]}],""symbols"":[],""user_mentions"":[{""screen_name"":""thecadencelux"",""name"":""Cadence Lux"",""id"":278190996,""id_str"":""278190996"",""indices"":[0,14]}],""urls"":[]}"
920212730317017088,aristokitten,"RT @Birgit_Riegler: Zu #MeToo: ich stell mal die These auf, dass es keine Frau gibt, die noch nie sexuell belästigt worden ist.",Tue Oct 17 08:59:46 +0000 2017,17/10/2017 09:59:46,,de,,,14856148,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/661182456205307904/9MnE9it6_normal.jpg,1459,1131,Coast City Kiel ,http://twitter.com/aristokitten/statuses/920212730317017088,"{""hashtags"":[{""text"":""MeToo"",""indices"":[23,29]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Birgit_Riegler"",""name"":""Birgit Riegler"",""id"":23588883,""id_str"":""23588883"",""indices"":[3,18]}],""urls"":[]}"
920212729977278465,TayabTayebrwp,"RT @AyeshaGuIaIai: I'm a politician from Pakistan. My party head Imran Khan harassed me. He is running from investigation now. 
#MeToo https://t.co/byBUzr0RIU",Tue Oct 17 08:59:46 +0000 2017,17/10/2017 09:59:46,,en,,,4783133308,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/816201566428532736/ChjiF_mS_normal.jpg,447,487,Kashmir Bane Ga Pakistan,http://twitter.com/TayabTayebrwp/statuses/920212729977278465,"{""hashtags"":[{""text"":""MeToo"",""indices"":[128,134]}],""symbols"":[],""user_mentions"":[{""screen_name"":""AyeshaGuIaIai"",""name"":""Ayesha Gulalai"",""id"":889792066414424000,""id_str"":""889792066414424064"",""indices"":[3,17]}],""urls"":[]}"
920212726928019456,ChrissieZimm,"RT @Birgit_Riegler: Zu #MeToo: ich stell mal die These auf, dass es keine Frau gibt, die noch nie sexuell belästigt worden ist.",Tue Oct 17 08:59:45 +0000 2017,17/10/2017 09:59:45,,de,,,1399215133,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/867761031346610177/QHvJJBKU_normal.jpg,144,255,"Bielefeld, Deutschland",http://twitter.com/ChrissieZimm/statuses/920212726928019456,"{""hashtags"":[{""text"":""MeToo"",""indices"":[23,29]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Birgit_Riegler"",""name"":""Birgit Riegler"",""id"":23588883,""id_str"":""23588883"",""indices"":[3,18]}],""urls"":[]}"
920212725581705216,roozane_negar,"یه عده رو بلاک کرده، اکانتش رو هم پرایوت کرده که از تجربه آزار جنسی بنویسه، خب سختته ننویس عزیزجان
روانکاو واسه همین وقتاس دیگه
#MeToo",Tue Oct 17 08:59:45 +0000 2017,17/10/2017 09:59:45,,en,,,918210832290471936,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/918218019041619969/zBBKmUZB_normal.jpg,3,57,iran,http://twitter.com/roozane_negar/statuses/920212725581705216,"{""hashtags"":[{""text"":""MeToo"",""indices"":[128,134]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
920212723895558144,amandalayssa,"RT @JensenAckles: For my wife, for my daughters, for all women...I stand with all of you.  This has gotta change.  #metoo #nomore",Tue Oct 17 08:59:44 +0000 2017,17/10/2017 09:59:44,,pt,,,60354992,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",http://pbs.twimg.com/profile_images/887331081267052544/nHopiRZI_normal.jpg,694,307,,http://twitter.com/amandalayssa/statuses/920212723895558144,"{""hashtags"":[{""text"":""metoo"",""indices"":[115,121]},{""text"":""nomore"",""indices"":[122,129]}],""symbols"":[],""user_mentions"":[{""screen_name"":""JensenAckles"",""name"":""Jensen Ackles"",""id"":2743113943,""id_str"":""2743113943"",""indices"":[3,16]}],""urls"":[]}"
920212723081908224,SaeedAslam17,"RT @AyeshaGuIaIai: I'm a politician from Pakistan. My party head Imran Khan harassed me. He is running from investigation now. 
#MeToo https://t.co/byBUzr0RIU",Tue Oct 17 08:59:44 +0000 2017,17/10/2017 09:59:44,,en,,,3230750624,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/908047456209981440/pvWjRoKB_normal.jpg,120,142,"Sialkot, Pakistan",http://twitter.com/SaeedAslam17/statuses/920212723081908224,"{""hashtags"":[{""text"":""MeToo"",""indices"":[128,134]}],""symbols"":[],""user_mentions"":[{""screen_name"":""AyeshaGuIaIai"",""name"":""Ayesha Gulalai"",""id"":889792066414424000,""id_str"":""889792066414424064"",""indices"":[3,17]}],""urls"":[]}"
920212720938393601,Solabis,RT @empathywarrior: I wish #MeToo was rapists and assailants admitting to being trash humans instead of survivors having to bare their souls.,Tue Oct 17 08:59:44 +0000 2017,17/10/2017 09:59:44,,en,,,160757556,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/920114232095420417/4UtBHuCM_normal.jpg,1087,3199,Stockholm & Sydney,http://twitter.com/Solabis/statuses/920212720938393601,"{""hashtags"":[{""text"":""MeToo"",""indices"":[27,33]}],""symbols"":[],""user_mentions"":[{""screen_name"":""empathywarrior"",""name"":""Dr. Lucia Lorenzi"",""id"":410355590,""id_str"":""410355590"",""indices"":[3,18]}],""urls"":[]}"
920212719587831808,Neha301192,"Sadly, like every other girl #MeToo",Tue Oct 17 08:59:43 +0000 2017,17/10/2017 09:59:43,,en,,,2691990476,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/494370586928234497/mXzTPmHF_normal.jpeg,138,80,"Thane, Maharashtra, India",http://twitter.com/Neha301192/statuses/920212719587831808,"{""hashtags"":[{""text"":""MeToo"",""indices"":[29,35]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
920212717708955648,thomas49185,"RT @JensenAckles: For my wife, for my daughters, for all women...I stand with all of you.  This has gotta change.  #metoo #nomore",Tue Oct 17 08:59:43 +0000 2017,17/10/2017 09:59:43,,en,,,175850169,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/751772804027150336/sIx7_iIS_normal.jpg,215,337,"England, United Kingdom",http://twitter.com/thomas49185/statuses/920212717708955648,"{""hashtags"":[{""text"":""metoo"",""indices"":[115,121]},{""text"":""nomore"",""indices"":[122,129]}],""symbols"":[],""user_mentions"":[{""screen_name"":""JensenAckles"",""name"":""Jensen Ackles"",""id"":2743113943,""id_str"":""2743113943"",""indices"":[3,16]}],""urls"":[]}"
920212717163520000,MOU5ERAT,RT @muteista: reading #metoo stories and feeling like https://t.co/Dc8iQUb3Pv,Tue Oct 17 08:59:43 +0000 2017,17/10/2017 09:59:43,,en,,,719872910593257473,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/919583549736361986/mthZAE5-_normal.jpg,667,614,,http://twitter.com/MOU5ERAT/statuses/920212717163520000,"{""hashtags"":[{""text"":""metoo"",""indices"":[22,28]}],""symbols"":[],""user_mentions"":[{""screen_name"":""muteista"",""name"":""lemon"",""id"":3034268894,""id_str"":""3034268894"",""indices"":[3,12]}],""urls"":[],""media"":[{""id"":920212344634036200,""id_str"":""920212344634036224"",""indices"":[54,77],""media_url"":""http://pbs.twimg.com/media/DMVAQH_XUAA3ieu.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DMVAQH_XUAA3ieu.jpg"",""url"":""https://t.co/Dc8iQUb3Pv"",""display_url"":""pic.twitter.com/Dc8iQUb3Pv"",""expanded_url"":""https://twitter.com/muteista/status/920212356059279360/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":750,""h"":414,""resize"":""fit""},""large"":{""w"":750,""h"":414,""resize"":""fit""},""small"":{""w"":680,""h"":375,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""}},""source_status_id"":920212356059279400,""source_status_id_str"":""920212356059279360"",""source_user_id"":3034268894,""source_user_id_str"":""3034268894""}]}"
920212715452243970,Andrewwangliwei,RT @ladygaga: #MeToo,Tue Oct 17 08:59:42 +0000 2017,17/10/2017 09:59:42,,zh-CN,,,3348760876,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/840833516661235713/i0tFIwPo_normal.jpg,23,42,,http://twitter.com/Andrewwangliwei/statuses/920212715452243970,"{""hashtags"":[{""text"":""MeToo"",""indices"":[14,20]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ladygaga"",""name"":""xoxo, Gaga"",""id"":14230524,""id_str"":""14230524"",""indices"":[3,12]}],""urls"":[]}"
920212715070562304,velvetaveryy,"RT @GraceStarling4: For those carrying their #MeToo with them silently, you are loved, cherished, and believed. You do not owe your story to anyone.",Tue Oct 17 08:59:42 +0000 2017,17/10/2017 09:59:42,,en-AU,,,2616658604,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/918322065052123136/K28UxMSg_normal.jpg,931,1542,,http://twitter.com/velvetaveryy/statuses/920212715070562304,"{""hashtags"":[{""text"":""MeToo"",""indices"":[45,51]}],""symbols"":[],""user_mentions"":[{""screen_name"":""GraceStarling4"",""name"":""Grace Starling"",""id"":798312473556381700,""id_str"":""798312473556381696"",""indices"":[3,18]}],""urls"":[]}"
920212714869239808,JaisalmerDas,"RT @Kailash111Bhati: @SatlokChannel Wow! Have you ordered these two life changing books on #Dhanteras2017 #MeToo 
 https://t.co/q1kRJ7b4m3 https://t.co/qAEOSRI2PY",Tue Oct 17 08:59:42 +0000 2017,17/10/2017 09:59:42,,hi,,,917804693799165952,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/917807601076678656/P8y-Q3ar_normal.jpg,26,57,,http://twitter.com/JaisalmerDas/statuses/920212714869239808,"{""hashtags"":[{""text"":""Dhanteras2017"",""indices"":[91,105]},{""text"":""MeToo"",""indices"":[106,112]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Kailash111Bhati"",""name"":""Kailash Das"",""id"":3317876527,""id_str"":""3317876527"",""indices"":[3,19]},{""screen_name"":""SatlokChannel"",""name"":""Satlok Ashram News"",""id"":3358476335,""id_str"":""3358476335"",""indices"":[21,35]}],""urls"":[{""url"":""https://t.co/q1kRJ7b4m3"",""expanded_url"":""https://twitter.com/kabirkadas3/status/920170425019129856?s=08"",""display_url"":""twitter.com/kabirkadas3/st…"",""indices"":[115,138]}]}"
920212713447526400,Marie_Janosch,"musste vorletzte woche ins krankenhaus, für ekg shirt hochziehen - krankenpfleger meine brüste anstarrend: dafür liebe ich meinen job #metoo",Tue Oct 17 08:59:42 +0000 2017,17/10/2017 09:59:42,,de,,,4568938992,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/864795254096093185/5J6lleQT_normal.jpg,230,302,,http://twitter.com/Marie_Janosch/statuses/920212713447526400,"{""hashtags"":[{""text"":""metoo"",""indices"":[134,140]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
920212706824777728,missalanko,RT @majanilsson: ME TOO #metoo 👭👭👭👭👭👭 https://t.co/pgWnBDKZ41,Tue Oct 17 08:59:40 +0000 2017,17/10/2017 09:59:40,,sv,,,49737142,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/905883215717687300/i2fC_cZF_normal.jpg,72,48,,http://twitter.com/missalanko/statuses/920212706824777728,"{""hashtags"":[{""text"":""metoo"",""indices"":[24,30]}],""symbols"":[],""user_mentions"":[{""screen_name"":""majanilsson"",""name"":""Maja Nilsson"",""id"":30939751,""id_str"":""30939751"",""indices"":[3,15]}],""urls"":[],""media"":[{""id"":920211280081932300,""id_str"":""920211280081932288"",""indices"":[38,61],""media_url"":""http://pbs.twimg.com/media/DMU_SKOXUAA3cTg.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DMU_SKOXUAA3cTg.jpg"",""url"":""https://t.co/pgWnBDKZ41"",""display_url"":""pic.twitter.com/pgWnBDKZ41"",""expanded_url"":""https://twitter.com/majanilsson/status/920211308955480064/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":1638,""h"":2048,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":960,""h"":1200,""resize"":""fit""},""small"":{""w"":544,""h"":680,""resize"":""fit""}},""source_status_id"":920211308955480000,""source_status_id_str"":""920211308955480064"",""source_user_id"":30939751,""source_user_id_str"":""30939751""}]}"
920212706187251712,GirlGangMcr,RT @fawcettsociety: You only hear the stories we can bear to tell. For every tweet there are thousands more stories still untold. #MeToo https://t.co/v5TBJLaDuN,Tue Oct 17 08:59:40 +0000 2017,17/10/2017 09:59:40,,en-gb,,,4260438923,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/684053880670400512/Hxl39fNc_normal.png,3712,2031,"Manchester, England",http://twitter.com/GirlGangMcr/statuses/920212706187251712,"{""hashtags"":[{""text"":""MeToo"",""indices"":[130,136]}],""symbols"":[],""user_mentions"":[{""screen_name"":""fawcettsociety"",""name"":""Fawcett Society"",""id"":20977851,""id_str"":""20977851"",""indices"":[3,18]}],""urls"":[]}"
920212703813275649,Jobsburn,[Be In The Know] #MeToo trends in SA as women share stories of sexual harassment https://t.co/33UC3SSe2x,Tue Oct 17 08:59:39 +0000 2017,17/10/2017 09:59:39,,en,,,320672756,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/768741170616958976/JUAJ-4nn_normal.jpg,999,157,"Cape Town, South Africa",http://twitter.com/Jobsburn/statuses/920212703813275649,"{""hashtags"":[{""text"":""MeToo"",""indices"":[17,23]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/33UC3SSe2x"",""expanded_url"":""http://memeburn.com/2017/10/metoo-south-africa-sexual-harassment/"",""display_url"":""memeburn.com/2017/10/metoo-…"",""indices"":[81,104]}]}"
920212702504669184,JustButtermilk,"5- but I guess you get the idea. And I have LOTS &amp; LOTS more, but I am tired.   So, yep, #metoo 

Y'all take care!",Tue Oct 17 08:59:39 +0000 2017,17/10/2017 09:59:39,,en,,,2865171249,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/865321660752285698/H5AYsMe4_normal.jpg,217,457,"Just here, Abyssinia",http://twitter.com/JustButtermilk/statuses/920212702504669184,"{""hashtags"":[{""text"":""metoo"",""indices"":[93,99]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
920212701829312512,anomalisk,RT @fridsve: Tack för att ni fattar. Mina manliga nyhetschefer på @SvD skriver upp #Metoo på spåntavlan som dagens ämne och sätter reportrar i arbete.,Tue Oct 17 08:59:39 +0000 2017,17/10/2017 09:59:39,,sv,,,235130987,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/801569224372224000/MuHLlDPX_normal.jpg,137,668,Sverige,http://twitter.com/anomalisk/statuses/920212701829312512,"{""hashtags"":[{""text"":""Metoo"",""indices"":[83,89]}],""symbols"":[],""user_mentions"":[{""screen_name"":""fridsve"",""name"":""Frida Svensson"",""id"":860005446,""id_str"":""860005446"",""indices"":[3,11]},{""screen_name"":""SvD"",""name"":""Svenska Dagbladet"",""id"":26489325,""id_str"":""26489325"",""indices"":[66,70]}],""urls"":[]}"
920212701778821120,nawab_lucknow,After #MeToo now we have #KanganaToo 🙄,Tue Oct 17 08:59:39 +0000 2017,17/10/2017 09:59:39,,en,,,110956856,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/880799309490524161/wsjPmrn1_normal.jpg,794,496,लख़नऊ,http://twitter.com/nawab_lucknow/statuses/920212701778821120,"{""hashtags"":[{""text"":""MeToo"",""indices"":[6,12]},{""text"":""KanganaToo"",""indices"":[25,36]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
920212700608655360,MeatManXIV,"RT @apbenven: Reminder that if a woman didn't post #MeToo, it doesn't mean she wasn't sexually assaulted or harassed. Survivors don't owe you their story.",Tue Oct 17 08:59:39 +0000 2017,17/10/2017 09:59:39,,en,,,799062338242387968,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/919500003017498624/z2qbM50t_normal.jpg,248,259,Australia,http://twitter.com/MeatManXIV/statuses/920212700608655360,"{""hashtags"":[{""text"":""MeToo"",""indices"":[51,57]}],""symbols"":[],""user_mentions"":[{""screen_name"":""apbenven"",""name"":""Alexis Benveniste"",""id"":236101180,""id_str"":""236101180"",""indices"":[3,12]}],""urls"":[]}"
920212699207950336,Tamizdin,RT @EnyoAtHome: #MeToo because I can't walk to my car in an empty parking lot without clenching my fist around the keys like they're a weapon.,Tue Oct 17 08:59:38 +0000 2017,17/10/2017 09:59:38,,en,,,1854967628,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/624343778229235712/SElxolgJ_normal.jpg,712,188,Fascist State of Pakistan,http://twitter.com/Tamizdin/statuses/920212699207950336,"{""hashtags"":[{""text"":""MeToo"",""indices"":[16,22]}],""symbols"":[],""user_mentions"":[{""screen_name"":""EnyoAtHome"",""name"":""Enyo"",""id"":4105123633,""id_str"":""4105123633"",""indices"":[3,14]}],""urls"":[]}"
920212698603970560,PatateGirl11,"RT @JensenAckles: For my wife, for my daughters, for all women...I stand with all of you.  This has gotta change.  #metoo #nomore",Tue Oct 17 08:59:38 +0000 2017,17/10/2017 09:59:38,,fr,,,1675677606,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",http://pbs.twimg.com/profile_images/915690183848230914/gKAFgi3f_normal.jpg,526,887,,http://twitter.com/PatateGirl11/statuses/920212698603970560,"{""hashtags"":[{""text"":""metoo"",""indices"":[115,121]},{""text"":""nomore"",""indices"":[122,129]}],""symbols"":[],""user_mentions"":[{""screen_name"":""JensenAckles"",""name"":""Jensen Ackles"",""id"":2743113943,""id_str"":""2743113943"",""indices"":[3,16]}],""urls"":[]}"
920212697354002432,noirhypnotic,"RT @baileygarner98: If you get tired &amp; annoyed of the #MeToo posts, I'm not sorry. Imagine how tired &amp; annoyed victims are of rape culture.",Tue Oct 17 08:59:38 +0000 2017,17/10/2017 09:59:38,,en,,,4700350776,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/814716898613018624/pP_qrvPm_normal.jpg,214,939,"Philadelphia, PA",http://twitter.com/noirhypnotic/statuses/920212697354002432,"{""hashtags"":[{""text"":""MeToo"",""indices"":[58,64]}],""symbols"":[],""user_mentions"":[{""screen_name"":""baileygarner98"",""name"":""Bailey Garner"",""id"":3410467181,""id_str"":""3410467181"",""indices"":[3,18]}],""urls"":[]}"
920212695202390016,LakshmiLotus,RT @ABC: #MeToo campaign highlighting and empowering victims of sexual assault and abuse takes over Twitter. https://t.co/nji3Y88HQc https://t.co/JZyp9B4L6h,Tue Oct 17 08:59:37 +0000 2017,17/10/2017 09:59:37,,en,,,105255124,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/899534783402975234/OOG7op4o_normal.jpg,1391,4651,Sweden ,http://twitter.com/LakshmiLotus/statuses/920212695202390016,"{""hashtags"":[{""text"":""MeToo"",""indices"":[9,15]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ABC"",""name"":""ABC News"",""id"":28785486,""id_str"":""28785486"",""indices"":[3,7]}],""urls"":[{""url"":""https://t.co/nji3Y88HQc"",""expanded_url"":""http://abcn.ws/2yOuLC7"",""display_url"":""abcn.ws/2yOuLC7"",""indices"":[109,132]}]}"
920212694929723394,Sanaakhoury,"RT @rolamasri: عنجد في ناس مفكرين حالهم مهضومين انهم عم يتمسخروا ع هاشتاغ #Metoo؟
يلا بكرا بس تصير معك او مع اختك/امك/بنتك خبرني كيف رح تتمسخر
خمسة مواه.",Tue Oct 17 08:59:37 +0000 2017,17/10/2017 09:59:37,,en,,,1410601658,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/919998804694392837/bQKUu8ky_normal.jpg,4958,763,,http://twitter.com/Sanaakhoury/statuses/920212694929723394,"{""hashtags"":[{""text"":""Metoo"",""indices"":[74,80]}],""symbols"":[],""user_mentions"":[{""screen_name"":""rolamasri"",""name"":""رولا الرايقـة مَعـا"",""id"":492631267,""id_str"":""492631267"",""indices"":[3,13]}],""urls"":[]}"
