created_at,id,created_at,author,location,retweet_count,tweet,in_reply
2017-10-17 18:56:38,920362935557517314,2017-10-17 18:56:38,chahenfre,Stockholm,21,"RT @Kvinna_t_Kvinna: Hundratusentals bryter nu tystnaden om sexuella övergrepp. Därför kämpar vi för kvinnors rättigheter, varje dag. #MeTo…",
2017-10-17 18:56:26,920362886161149952,2017-10-17 18:56:26,emmybackestrom,Umeå,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:56:24,920362878082994176,2017-10-17 18:56:24,juliawadsten,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:56:23,920362874605842432,2017-10-17 18:56:23,Get_My_Ads_Team,"Kiel, Schleswig-Holstein",0,"Alyssa Milano: Charmed-Star löst Twitter-Sturm aus - ""#MeToo"" - sexuelle Belästigung https://t.co/gXt5zsKP7k",
2017-10-17 18:56:17,920362851390418945,2017-10-17 18:56:17,AtillaYoldas,"Stockholm, Sweden",3,Bakom varje #metoo finns en förövare. De är nästintill uteslutande män. Så varför är det vi som är tysta? https://t.co/O2xHpdsSUn,
2017-10-17 18:55:58,920362768326328321,2017-10-17 18:55:58,ericanordinn,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:55:53,920362746889326592,2017-10-17 18:55:53,sofiehogstrom,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:55:44,920362711921364993,2017-10-17 18:55:44,miahka_,"Stockholm, Sverige",16,"RT @SvD: SvD:s @fridsve är less på män som försöker tjata sig till sex. #MeToo 
https://t.co/uhjlioAOdG https://t.co/HvGsKXVFa6",
2017-10-17 18:55:42,920362704812040192,2017-10-17 18:55:42,inqclexa,#Earper #WayHaught #Clexa,88,"RT @KajsaKex: Trodde aldrig jag skulle skriva om detta och mådde illa av att trycka på ”publicera”. Men jag tror det är viktigt.

https://t…",
2017-10-17 18:55:24,920362625510371328,2017-10-17 18:55:24,snobben49,,11,"RT @PaulaBieler: Är kluven till #MeToo. Ja, ämnet behöver lyftas, inte minst med tanke på vissa kommentarer. Men #-kampanjer gör ofta mer s…",
2017-10-17 18:55:21,920362616027009024,2017-10-17 18:55:21,tsunden,,10,RT @BjorkmanLina: Blir provocerad när folk blir chockade av #metoo. Man bara JA DET HÄNDER ALLA KVINNOR NI HADE VETAT OM DET OM NI HADE LYS…,
2017-10-17 18:55:18,920362603381215233,2017-10-17 18:55:18,undermonen,"Stockholm, Sverige",0,Så jävla äckligt när medierna utnyttjar sin makt för att skydda sig själva ist för att skydda allmänhetens kvinnor #metoo,920362192473673728
2017-10-17 18:55:16,920362592585027586,2017-10-17 18:55:16,sofiehogstrom,,833,"RT @linnea_claeson: #MeToo Alla känner en kvinna som utsatts för sexuellt våld, men ingen känner en våldtäktsman...........",
2017-10-17 18:55:14,920362586104909824,2017-10-17 18:55:14,saga_lauren,Sverige,1414,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 18:55:06,920362553183752192,2017-10-17 18:55:06,fklindstrom,söderort,0,"fuck alla snubbar som är ""chockade"" över #metoo. dra åt helvete ni har alltid vetat ni har bara valt att inte göra ett skit",
2017-10-17 18:55:04,920362542890934272,2017-10-17 18:55:04,jonssonsg,Sweden,95,"RT @GayTenor: Må varenda en som tar mod till sej att berätta under #MeToo bli trodd o respekterad, o sen få hjälp till upprättelse mot förr…",
2017-10-17 18:54:53,920362498821419014,2017-10-17 18:54:53,BebboBaggins,Sweden,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:54:52,920362495012941831,2017-10-17 18:54:52,ellenhenriksson,"Sundsvall, Sverige",1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:54:52,920362494761340928,2017-10-17 18:54:52,XeonCrane,Sverige,226,RT @ElaineEksvard: Är det så här våra barn får svar på praotjänster hos er @Aftonbladet Viktigt att ni svarar på frågan många ställer nu. #…,
2017-10-17 18:54:52,920362493196808193,2017-10-17 18:54:52,MagnusHultman,Sverige,103,RT @mymlan: Obs att det är fint med män som tänker till och tar sig i kragen men ingen förtjänar att hyllas för att han uppför sig som folk…,
2017-10-17 18:54:52,920362491615555587,2017-10-17 18:54:52,freshsmint,Dessau,0,"Aktuelles  https://t.co/HtXrwC34Ix Alyssa Milano: Charmed-Star löst Twitter-Sturm aus - ""#MeToo"" - sexuelle Belästi… https://t.co/EjzOTIeV16",
2017-10-17 18:54:51,920362490290229251,2017-10-17 18:54:51,Joachimsa,Stockholm - Sweden,1,RT @Joachimsa: Hörni alla schysta kvinnor! Var är ni i debatten om tusentals övergrepp på otalet festivaler? @fridaboisen #MeToo  https://t…,
2017-10-17 18:54:44,920362459768283137,2017-10-17 18:54:44,LinnDahlvik,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:54:40,920362442760257536,2017-10-17 18:54:40,tovamartenssons,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:54:37,920362430970163200,2017-10-17 18:54:37,RDrebold,,0,"Alyssa Milano: Charmed-Star löst Twitter-Sturm aus - ""#MeToo"" - sexuelle Belästigung https://t.co/5ex6ZYlAY9",
2017-10-17 18:54:31,920362406823546886,2017-10-17 18:54:31,MagnusHultman,Sverige,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:54:31,920362404093087745,2017-10-17 18:54:31,LasseGare,"Flaxenvik, Österåker",0,Detta kan vara det mest korkade - och kränkande - jag läst. #Svpol #MeToo https://t.co/MGLHiVOKDM https://t.co/TjNBUOe7vV,
2017-10-17 18:54:30,920362400884383748,2017-10-17 18:54:30,ToviEdward,,226,RT @ElaineEksvard: Är det så här våra barn får svar på praotjänster hos er @Aftonbladet Viktigt att ni svarar på frågan många ställer nu. #…,
2017-10-17 18:54:27,920362387454218242,2017-10-17 18:54:27,IntiChavezPerez,"Göteborg, Sverige",1,Jag pratar i TV4 om sex och samlevnad för nyanlända och vad killar bör lära sig av #metoo. https://t.co/V9oOYwnOv5,
2017-10-17 18:54:26,920362385596190721,2017-10-17 18:54:26,LoanSundman,Stockholm,16,"RT @SvD: SvD:s @fridsve är less på män som försöker tjata sig till sex. #MeToo 
https://t.co/uhjlioAOdG https://t.co/HvGsKXVFa6",
2017-10-17 18:54:20,920362358786154496,2017-10-17 18:54:20,BergbomKlara,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:54:17,920362345133731841,2017-10-17 18:54:17,MichisLeo,Norrköping,87,RT @lisa_blomqvist: En i övrigt duktig journalist. #metoo https://t.co/7x5X9GwuBI,
2017-10-17 18:54:12,920362324359344129,2017-10-17 18:54:12,galenmental,Gustavsberg,103,RT @mymlan: Obs att det är fint med män som tänker till och tar sig i kragen men ingen förtjänar att hyllas för att han uppför sig som folk…,
2017-10-17 18:54:03,920362289009778689,2017-10-17 18:54:03,NylenMatilda,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:54:03,920362288770637824,2017-10-17 18:54:03,linneahanselll,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:53:59,920362271515316224,2017-10-17 18:53:59,holmbergellinor,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:53:59,920362269040631812,2017-10-17 18:53:59,SvensonAmanda,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:53:57,920362263445372930,2017-10-17 18:53:57,ToviEdward,,4,"RT @LoanSundman: Ni inser att allt relativiserande, överslätande och ""tystnad"" just nu kära män (och vissa kvinnor) kommer att slå tillbaka…",
2017-10-17 18:53:46,920362217924710402,2017-10-17 18:53:46,elinjanuary,Sverige,833,"RT @linnea_claeson: #MeToo Alla känner en kvinna som utsatts för sexuellt våld, men ingen känner en våldtäktsman...........",
2017-10-17 18:53:41,920362194830807041,2017-10-17 18:53:41,FeliciaFlisen,,1414,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 18:53:35,920362169807659014,2017-10-17 18:53:35,MSMarkow,"Stockholm, Sweden",5,RT @NikeNylander: #Aktuellt Kvinnor runtom i världen vittnar nu om sexuella trakasserier under hashtaggen #MeToo. I studion @Musseh och kri…,
2017-10-17 18:53:33,920362162169794565,2017-10-17 18:53:33,RebeccaRosn,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:53:24,920362124186148865,2017-10-17 18:53:24,jirovskymalin,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:53:21,920362110277881856,2017-10-17 18:53:21,affilibooster,Dessau-Roßlau,0,"Aktuelles  https://t.co/ju3JdrVSbo Alyssa Milano: Charmed-Star löst Twitter-Sturm aus - ""#MeToo"" - sexuelle Belästi… https://t.co/FYbZ6wJjh7",
2017-10-17 18:53:17,920362095505543169,2017-10-17 18:53:17,advmikael,,93,RT @Stabsassistent: Det här är alltså aftonbladets reaktion på @cissiwallin och #metoo: passa dig så vi inte anmäler dig för förtal! https:…,
2017-10-17 18:53:13,920362078820544513,2017-10-17 18:53:13,ElvisDunder,"Norrköping, Sverige",0,"Jag var åtta år.
#metoo",
2017-10-17 18:52:59,920362020754554880,2017-10-17 18:52:59,lisa_blomqvist,Stockholm,87,En i övrigt duktig journalist. #metoo https://t.co/7x5X9GwuBI,
2017-10-17 18:52:57,920362011715887105,2017-10-17 18:52:57,sofiaizabelle,,1414,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 18:52:52,920361991541329920,2017-10-17 18:52:52,LoanSundman,Stockholm,95,"RT @GayTenor: Må varenda en som tar mod till sej att berätta under #MeToo bli trodd o respekterad, o sen få hjälp till upprättelse mot förr…",
2017-10-17 18:52:52,920361988903067648,2017-10-17 18:52:52,DamianMielnicze,Sweden,0,@Aftonbladet alla väntar på den stora bomben!! Vem tog en för gänget och satte på Lena Melin? #MeToo,
2017-10-17 18:52:51,920361983962165248,2017-10-17 18:52:51,SaraNehlin,valsätra hills,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:52:50,920361979394617344,2017-10-17 18:52:50,zdubair,"Järva, Stockholm, Sweden",0,"I morse låg mörkret tungt över Stockholm.
Till och med Gud är förbannad.

#MeToo #mörka",
2017-10-17 18:52:42,920361947563995137,2017-10-17 18:52:42,emmamatata,Norrköping,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:52:40,920361940693766153,2017-10-17 18:52:40,SagaLandin,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:52:40,920361940551168000,2017-10-17 18:52:40,anna_ilvanova,Sweden,0,Tragiskt som det är #metoo,
2017-10-17 18:52:36,920361922071027714,2017-10-17 18:52:36,ExpertenInfo,Emmingen-Liptingen,0,"News - Tipp:  https://t.co/XpGg8t6bQ3 Alyssa Milano: Charmed-Star löst Twitter-Sturm aus - ""#MeToo"" - sexuelle Belä… https://t.co/srOR3gVous",
2017-10-17 18:52:32,920361906346524673,2017-10-17 18:52:32,sorenolsson,"Stockholm, Sverige",95,"RT @GayTenor: Må varenda en som tar mod till sej att berätta under #MeToo bli trodd o respekterad, o sen få hjälp till upprättelse mot förr…",
2017-10-17 18:52:31,920361903381151744,2017-10-17 18:52:31,DanielNordstrom,"Västerås, Sverige",33,RT @emanuelkarlsten: det här är ju väldigt sant. #metoo https://t.co/2kG1fuVtfA,
2017-10-17 18:52:30,920361895554637825,2017-10-17 18:52:30,LoanSundman,Stockholm,103,RT @mymlan: Obs att det är fint med män som tänker till och tar sig i kragen men ingen förtjänar att hyllas för att han uppför sig som folk…,
2017-10-17 18:52:23,920361867775791104,2017-10-17 18:52:23,jennyande,,18,"RT @gabriellasanden: För varje kvinna som skriver #metoo, borde det finnas en man som berättar om övergrepp som han har gjort sig skyldig t…",
2017-10-17 18:52:22,920361863904456704,2017-10-17 18:52:22,PaulaBieler,"Uppsala, Sverige",11,"Är kluven till #MeToo. Ja, ämnet behöver lyftas, inte minst med tanke på vissa kommentarer. Men #-kampanjer gör ofta mer skada än nytta.",
2017-10-17 18:52:20,920361855264153601,2017-10-17 18:52:20,CarstenAnderss3,,86,RT @katjanouch: På Cissi Wallins instagram kommer en o annan kommentar nu. #metoo https://t.co/HujlRu2C59,
2017-10-17 18:52:19,920361853146075136,2017-10-17 18:52:19,NikkiRosendahl,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:52:18,920361847034929153,2017-10-17 18:52:18,Clarajohannaaa,,0,När ska män lära sig att vår kropp är vår kropp?! De har inte och lär aldrig få rätten till våra kroppar #MeToo,
2017-10-17 18:52:14,920361829515386881,2017-10-17 18:52:14,FettSnok,,4,@anelamurguz @Stabsassistent @Aftonbladet De (@Aftonbladet ) svarar att A: Gå ut med namn är tydligen fel nu helt p… https://t.co/QJtDknqOF4,920291419067240450
2017-10-17 18:51:54,920361747126550528,2017-10-17 18:51:54,johannaagg,"Stockholm, Sverige",1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:51:52,920361739564257281,2017-10-17 18:51:52,amandaostliing,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:51:50,920361731167260672,2017-10-17 18:51:50,Loirespappa,,88,"RT @KajsaKex: Trodde aldrig jag skulle skriva om detta och mådde illa av att trycka på ”publicera”. Men jag tror det är viktigt.

https://t…",
2017-10-17 18:51:42,920361695343710209,2017-10-17 18:51:42,fklindstrom,söderort,0,#metoo när jag skulle sova hos en killkompis för att jag var för full för att åka hem. var också för full för att säga nej,920357975054848000
2017-10-17 18:51:38,920361679065673728,2017-10-17 18:51:38,PandanGranlund,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:51:36,920361670853255168,2017-10-17 18:51:36,DanielNordstrom,"Västerås, Sverige",103,RT @mymlan: Obs att det är fint med män som tänker till och tar sig i kragen men ingen förtjänar att hyllas för att han uppför sig som folk…,
2017-10-17 18:51:29,920361642671661057,2017-10-17 18:51:29,ingridhansson98,,96,RT @Solsjo: Är du någons #MeToo? Är du säker?,
2017-10-17 18:51:28,920361635490992128,2017-10-17 18:51:28,GayTenor,Somewhere over the Rainbow,95,"Må varenda en som tar mod till sej att berätta under #MeToo bli trodd o respekterad, o sen få hjälp till upprättelse mot förrövarna. 👊",
2017-10-17 18:51:26,920361631032463370,2017-10-17 18:51:26,edman_emilia,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:51:23,920361614620090368,2017-10-17 18:51:23,sabrinakindgren,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:51:21,920361610018983936,2017-10-17 18:51:21,BelindsPersson,,21,"RT @SaraHaldert: Tänk en omvänd #metoo? Det skulle gå snabbt att räkna de kvinnor som aldrig, ALDRIG, utsatts för sexuella kränkningar. Jag…",
2017-10-17 18:51:15,920361584605716480,2017-10-17 18:51:15,atomicstina,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:51:13,920361575181103104,2017-10-17 18:51:13,aliciacarlsson_,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:51:06,920361546081021952,2017-10-17 18:51:06,hannah_elf,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:51:04,920361536346083328,2017-10-17 18:51:04,ElvisDunder,"Norrköping, Sverige",54,"RT @linnlucila: jag älskar att #metoo lyfts fram, samtidigt som det stör mig att det återigen blir kvinnors ansvar att upplysa män om deras…",
2017-10-17 18:51:02,920361529450647552,2017-10-17 18:51:02,reiimander,"Norrköping, Sverige",374,"RT @Emmywin: #MeToo 
Skulle kunna skriva över 150 tweets med den här hashtagen men män skulle fortfarande inte förstå problemet.",
2017-10-17 18:51:02,920361529089851393,2017-10-17 18:51:02,fopppajohansson,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:51:01,920361522207084544,2017-10-17 18:51:01,wilmahemberg,"Varberg, Sverige",0,"#metoo För alla gånger en kille har tagit sin frihet att slå till en på rumpan när man gått förbi, eller allt annat dumt dom gör😑 Usch!",
2017-10-17 18:51:00,920361520432865280,2017-10-17 18:51:00,malincrantz,,25,"RT @alvathorn: Alla som inte är med på detta tåg, bromsar tåget. Så är det. #MeToo",
2017-10-17 18:50:58,920361509913616385,2017-10-17 18:50:58,reiimander,"Norrköping, Sverige",1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:50:49,920361474228457474,2017-10-17 18:50:49,Victoriasaws,,6,"RT @viktoriabjordin: Kan alla bara läsa #metoo , speciellt ni grabbar.",
2017-10-17 18:50:38,920361428271468544,2017-10-17 18:50:38,KatarinaVikstrm,,1,Efter 55 solvarv och tre döttrar fick jag en dotterdotter. Hon är helt ny. Måtte hon aldrig behöva skriva #metoo https://t.co/iS8Q39xuDk,
2017-10-17 18:50:35,920361415529156608,2017-10-17 18:50:35,Robin_Nicolina,"Ullared, Sweden",71,"RT @ManForJamst: VAD KAN MÄN GÖRA NÄR KVINNOR VITTNAR OM SEXUELLA TRAKASSERIER? 
Här är fem tips från oss på MÄN. #metoo #ididit #iseeyou h…",
2017-10-17 18:50:34,920361412828041216,2017-10-17 18:50:34,Annika9999perss,,95,RT @ChangFrick: Har Aftonbladets ledarredaktion uppmärksammat den feministiska hashtaggen #MeToo ännu? Inte? Politism kanske? Inte de helle…,
2017-10-17 18:50:32,920361403554455552,2017-10-17 18:50:32,AnnaRebecka,♀♀♀♀♀♀,0,"Otroligt talande att 95% av alla som reagerat på mitt inlägg ang.
#MeToo är kvinnor. Män kan verkligen inte ta ansvar",
2017-10-17 18:50:27,920361379755909120,2017-10-17 18:50:27,Emiliafalldin,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:50:25,920361373254766593,2017-10-17 18:50:25,hannaalindqvist,Sverige,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:50:22,920361359619121153,2017-10-17 18:50:22,DanielNordstrom,"Västerås, Sverige",16,"RT @SvD: SvD:s @fridsve är less på män som försöker tjata sig till sex. #MeToo 
https://t.co/uhjlioAOdG https://t.co/HvGsKXVFa6",
2017-10-17 18:50:14,920361326521626624,2017-10-17 18:50:14,birgerrhenman,,5,RT @NikeNylander: #Aktuellt Kvinnor runtom i världen vittnar nu om sexuella trakasserier under hashtaggen #MeToo. I studion @Musseh och kri…,
2017-10-17 18:50:13,920361324219158533,2017-10-17 18:50:13,benny_guldfot,Sverige,44,"RT @mr__quake: När man är anställd av @aftonbladet är det helt OK att ragga på 14-åriga tjejer.

#Virtanen #MeToo https://t.co/k3NHxe8P7K",
2017-10-17 18:50:12,920361316979826688,2017-10-17 18:50:12,Feministfest,,1,Anna är en bra polis. Men de manschauvinistiska polispropparna därute lägger bara ner fler ärenden. #metoo https://t.co/ST8iEjYPkS @sr_ekot,
2017-10-17 18:50:07,920361298315173890,2017-10-17 18:50:07,LindkvistDaniel,,0,"Skildringarna under hashtagen #metoo visar vikten av att vi, fäder till söner, tar ansvar för en kommande generatio… https://t.co/sCRYDgAZKL",
2017-10-17 18:50:05,920361287166685185,2017-10-17 18:50:05,nninalindahl,,833,"RT @linnea_claeson: #MeToo Alla känner en kvinna som utsatts för sexuellt våld, men ingen känner en våldtäktsman...........",
2017-10-17 18:49:59,920361264311951360,2017-10-17 18:49:59,rosakrig,"Stockholm, Sverige",1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:49:57,920361254778232833,2017-10-17 18:49:57,MatsErikson,"Stockholm, Sverige",4,"RT @LoanSundman: Ni inser att allt relativiserande, överslätande och ""tystnad"" just nu kära män (och vissa kvinnor) kommer att slå tillbaka…",
2017-10-17 18:49:55,920361248855863298,2017-10-17 18:49:55,Cornubot,Sweden,93,RT @Stabsassistent: Det här är alltså aftonbladets reaktion på @cissiwallin och #metoo: passa dig så vi inte anmäler dig för förtal! https:…,
2017-10-17 18:49:55,920361245416525825,2017-10-17 18:49:55,fridaajoh,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:49:50,920361225413971970,2017-10-17 18:49:50,yttrande,,86,RT @katjanouch: På Cissi Wallins instagram kommer en o annan kommentar nu. #metoo https://t.co/HujlRu2C59,
2017-10-17 18:49:48,920361218409418752,2017-10-17 18:49:48,nninalindahl,,252,RT @jonielol: Att vi ska behöva riva upp sår o minnen för att män ska fatta när vi stått o skrikit i flera generationer. #metoo,
2017-10-17 18:49:43,920361197207216128,2017-10-17 18:49:43,LovisaHagelin,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:49:42,920361190710304769,2017-10-17 18:49:42,nelliehoolm,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:49:40,920361185278676992,2017-10-17 18:49:40,LoanSundman,Stockholm,4,"Ni inser att allt relativiserande, överslätande och ""tystnad"" just nu kära män (och vissa kvinnor) kommer att slå tillbaka på er? #Metoo",
2017-10-17 18:49:08,920361050284920832,2017-10-17 18:49:08,SaraRydberg,Sweden ,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:49:08,920361049974591490,2017-10-17 18:49:08,stahlbergamanda,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:48:58,920361009461841920,2017-10-17 18:48:58,moa_gillberg,"Göteborg, Sverige",1414,RT @glasklart: Nu är det ett dygn sedan @cissiwallin outade Virtanen och 4 dagar sedan Lulu Carter skrev om Timell. All media är... tyst. V…,
2017-10-17 18:48:40,920360933750427648,2017-10-17 18:48:40,izabellamalm,,252,RT @jonielol: Att vi ska behöva riva upp sår o minnen för att män ska fatta när vi stått o skrikit i flera generationer. #metoo,
2017-10-17 18:48:39,920360930017533953,2017-10-17 18:48:39,talybonton,Sweden,8,RT @ueliason: @Aftonbladet stödjer nu Virtanen men ni hängde gärna ut Borg. Dubbelmoral när det är som bäst. #MeToo,
2017-10-17 18:48:39,920360928968888320,2017-10-17 18:48:39,fklindstrom,söderort,0,"#metoo min bästa vän blev våldtagen, utnyttjad, mobbad, nedtryckt av män från att vi var 12. hon tog sitt liv när hon var 16",
2017-10-17 18:48:37,920360919275917312,2017-10-17 18:48:37,HansPeterLindau,,0,"Tack för ni delar era berättelser och till dessa personer som förövar, säger jag bara VET HUT!
#neverstandalone #metoo #equality #fatta",
2017-10-17 18:48:35,920360911642267652,2017-10-17 18:48:35,swedalarna,Dalarna / Sthlm,86,RT @katjanouch: På Cissi Wallins instagram kommer en o annan kommentar nu. #metoo https://t.co/HujlRu2C59,
2017-10-17 18:48:35,920360909704441856,2017-10-17 18:48:35,AHedenstedt,,1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:48:27,920360879065051143,2017-10-17 18:48:27,becccaasss,örebro,833,"RT @linnea_claeson: #MeToo Alla känner en kvinna som utsatts för sexuellt våld, men ingen känner en våldtäktsman...........",
2017-10-17 18:48:20,920360850011164672,2017-10-17 18:48:20,Leidewall,"Gothenburg, Sweden//Warsaw, PL",0,"#metoo
Ni killar/män (eller för den delen kvinnor) som håller på och tafsar, med eventuella trakasserier, press och… https://t.co/sIBSakRIQo",
2017-10-17 18:48:12,920360813340262400,2017-10-17 18:48:12,MSMarkow,"Stockholm, Sweden",5,RT @KarinGrundberg: Viktigt att kvinnor vittnar om sextrakasserier! Det måste upphöra. Problemet lika utbrett i näringslivet som i kulturse…,
2017-10-17 18:48:02,920360775058944000,2017-10-17 18:48:02,saraanwar00,"Sweden, Linköping ",0,Jag var bara 13 fucking år... #metoo,
2017-10-17 18:48:01,920360767274266624,2017-10-17 18:48:01,ylvish,,374,"RT @Emmywin: #MeToo 
Skulle kunna skriva över 150 tweets med den här hashtagen men män skulle fortfarande inte förstå problemet.",
2017-10-17 18:47:54,920360739650592769,2017-10-17 18:47:54,tinnirappe,,33,RT @jensliljestrand: Bekännelser från en som varken är #metoo eller #ihave .  https://t.co/1dkp04nE4l,
2017-10-17 18:47:53,920360736026775553,2017-10-17 18:47:53,DoggeThor,"Vetlanda, Sverige",0,"Fyfan va mycket större det är än jag trodde.
Öronmärk investeringar hos polis till utredningar av alla typer sexualbrott... NU! #metoo",
2017-10-17 18:47:33,920360653164105728,2017-10-17 18:47:33,Hitler_h1tl3r,,0,Jag gillade aldrig Goebbels propaganda men han var en man så kund inte säga nej.... #MeToo,
2017-10-17 18:47:30,920360640115609601,2017-10-17 18:47:30,ErikCenterlind,"Lidingö, Sverige",11,RT @alaxendrawallin: När jag berättade för folk så sa han att jag förstörde hans politiska karriär. Nu är han aktiv i CUF #MeToo,
2017-10-17 18:47:30,920360637448052739,2017-10-17 18:47:30,metakosmisk,,8,RT @ueliason: @Aftonbladet stödjer nu Virtanen men ni hängde gärna ut Borg. Dubbelmoral när det är som bäst. #MeToo,
2017-10-17 18:47:21,920360601108525056,2017-10-17 18:47:21,feldgrau04,Göteborg,36,"RT @AlltidBlavitt: Krönika: #MeToo behövs även inom fotbollen
https://t.co/Ro7aTpUS9q",
2017-10-17 18:47:13,920360567617019904,2017-10-17 18:47:13,cajsamller,"sweden, stockholm",1769,"RT @SilvanaImam: ”Inte alla män” men nästan alla kvinnor. 

Följ #MeToo",
2017-10-17 18:47:08,920360548713320449,2017-10-17 18:47:08,eftermidnatt,,0,"#metoo drar upp massa saker jag försökt förtränga. Och det gör mig så ledsen att jag, mina vänner och så många andra får utstå det här.",
2017-10-17 18:47:06,920360537153769472,2017-10-17 18:47:06,BarsamZakeri,Sweden ,24,"RT @mogligsvamp: Spyr av alla mäns ""modiga"" erkännanden att dom OCKSÅ har tafsat och tjatat till sig sex under metoo tagen",
2017-10-17 18:47:02,920360519864913921,2017-10-17 18:47:02,fklindstrom,söderort,0,#metoo när jag var 19 o vaknade i min egen säng av att min bästa vän hade sina fingrar i mig,920357975054848000
2017-10-17 18:46:57,920360502173282304,2017-10-17 18:46:57,AnnaWidstrom,,0,Finns inga säkra platser #MeToo,
